"id";"word";"phrase";"gloss"
"n#03967504";" abstantia distantia intervallum longinquitas spatium ";"";""
"n#03968036";" via ";"";""
"n#03968750";" confinium propinquitas vicinia ";"";""
"n#03968991";" confinium continentia propinquitas vicinitas ";"";""
"n#03972175";" analogia commensus competentia portio proportio proportionalitas ";"";""
"n#03972490";" dimensio mensura modus ";"";""
"n#03973089";" facultas ";"";""
"n#03973686";" aequilibrium libra ";"";""
"n#03974442";" altitudo ";"";""
"n#03974960";" modus spatium ";"";""
"n#03975491";" numerus ";"";""
"n#03977358";" magnitudo maximitas quantitas spatium ";"";""
"n#03977593";" magnitudo maximitas quantitas spatium ";"";""
"n#03977751";" moles ";"";""
"n#03979387";" circuitio circuitus circumductus perimetros ";"";""
"n#03979620";" circuitio circuitus circumferentia circumscriptio perimetros peripheria ";"";""
"n#03979760";" diametros ";"";""
"n#03980326";" convexitas curvamen curvor ";"";""
"n#03980963";" crassities crassitudo grossitudo plenitudo ";"";""
"n#03981336";" exilitas subtilitas ";"";""
"n#03982056";" amplitudo magnificentia maximitas ";"";""
"n#03982226";" laxitas ";"";""
"n#03982675";" amplitudo ";"";""
"n#03982878";" exiguitas parvitas ";"";""
"n#03983517";" quantitas ";"";""
"n#03983965";" accessio auctus augmen augmentum crementum incrementum ";"";""
"n#03984666";" complementum ";"";""
"n#03984819";" appendix ";"";""
"n#03984926";" amplificatio ";"";""
"n#03986080";" insufficientia ";"";""
"n#03986337";" exilitas macies ";"";""
"n#03986878";" abundantia adfluentia copia copiositas largitas satias saturitas uber ubertas ";"";""
"n#03987266";" abundantia copia saturitas ubertas ";"";""
"n#03987430";" adfluentia effusio ";"";""
"n#03988043";" exiguitas inopia paucitas penuria ";"";""
"n#03988194";" inopia ";"";""
"n#03988291";" novitas ";"";""
"n#03988388";" abstinentia mediocritas moderatio temperamentum temperantia ";"";""
"n#03988853";" intemperantia ";"";""
"n#03989021";" immoderatio intemperantia nimietas ";"";""
"n#03989310";" adfluentia amoenitas lautitia luxuria luxus magnificentia ";"";""
"n#03989688";" intemperantia nimietas ";"";""
"n#03990394";" numerus ";"";""
"n#03991813";" amplitudo extensus latitudo spatium tractus ";"";""
"n#03992325";" circumscriptio finis finitio limes meta modus termen terminus ";"";""
"n#03993027";" campus ";"";""
"n#03993852";" matrix ";"";""
"n#03994804";" spatium ";"";""
"n#03995297";" area mensura spatium ";"";""
"n#03995742";" longinquitas longitudo mensura ";"";""
"n#03996081";" abstantia distantia intervallum longinquitas longitudo spatium ";"";""
"n#03997743";" granditas ";"";""
"n#03998008";" celsitudo ";"";""
"n#04000519";" altitudo ";"";""
"n#04001445";" amplitudo latitudo ";"";""
"n#04002048";" exilitas ";"";""
"n#04002199";" altitudo celsitudo excelsitas proceritas statura sublimitas ";"";""
"n#04002418";" altitudo excelsitas ";"";""
"n#04003047";" dignitas pretium virtus ";"";""
"n#04003707";" decus laus meritum sanctitas virtus ";"";""
"n#04005196";" vanitas ";"";""
"n#04005893";" bonum ";"";""
"n#04007891";" malum ";"";""
"n#04008333";" pretium ";"";""
"n#04010354";" pinguedo pinguitudo ";"";""
"n#04011108";" commoditas utilitas ";"";""
"n#04011535";" consummatio functio munus pars ";"";""
"n#04012751";" vanitas ";"";""
"n#04015637";" adiumentum auxilium ops praesidium subsidium ";"";""
"n#04016440";" bonum commoditas commodum emolumentum usus utilitas ";"";""
"n#04017901";" bolus captura commodum compendium fenus fructus lucrum quaestus ";"";""
"n#04018800";" eminentia excellentia praestantia ";"";""
"n#04019795";" bonum ";"";""
"n#04021143";" incommodum ";"";""
"n#04021804";" finitio ";"";""
"n#04021969";" delictum labes vitium ";"";""
"n#04022516";" pretium sumptus ";"";""
"n#04025078";" procacitas ";"";""
"n#04025511";" amplitudo momentum ";"";""
"n#04026591";" amplitudo magnificentia maximitas ";"";""
"n#04028728";" gravitas ponderatio pondus ";"";""
"n#04030305";" fas ";"";""
"n#04031707";" accessus aditus ";"";""
"n#04033272";" beneficium ";"";""
"n#04039297";" suffragium ";"";""
"n#04041567";" delectatio fructus fruitio usura ";"";""
"n#04041746";" arbitratus ops potentia potestas regnum virtus vis ";"";""
"n#04042993";" commodum fenus usura ";"";""
"n#04043575";" color ";"";""
"n#04043948";" auctoritas gratia ops ";"";""
"n#04044314";" nervus potentia potestas vis ";"";""
"n#04044709";" flagellum ";"";""
"n#04045518";" arbitrium auctor auctoritas dicio dignitas imperium securis ";"";""
"n#04046013";" imperatum imperium mandatum praeceptum praefectura provincia ";"";""
"n#04046299";" arbitratus ";"";""
"n#04046959";" habena lorum ";"";""
"n#04047189";" efficacia efficacitas ";"";""
"n#04047544";" efficacia efficacitas ";"";""
"n#04047716";" capacitas captus facultas ";"";""
"n#04048073";" figura forma schema ";"";""
"n#04050713";" debilitas defectus imbecillitas impotentia infirmitas mollitia mollitudo ";"";""
"n#04051149";" insulsitas ";"";""
"n#04056183";" caput corpus homo ";"";""
"n#04056323";" cadaver corpus ";"";""
"n#04056524";" bustum cadaver corpus funus mors ";"";""
"n#04059885";" arvum cardo orbis pars plaga populus regio terra tractus ";"";""
"n#04063459";" bulbus ";"";""
"n#04067206";" systema ";"";""
"n#04068007";" theca vagina ";"";""
"n#04068217";" cutis ";"";""
"n#04073035";" lenticula lentigo ";"";""
"n#04074055";" fistula ";"";""
"n#04075312";" commeatus iter transitio transitus ";"";""
"n#04076503";" orificium ";"";""
"n#04077287";" canalis cuniculus euripus stria ";"";""
"n#04079965";" capillus crinis ";"";""
"n#04080650";" capillamentum capillitium ";"";""
"n#04081828";" tonsura ";"";""
"n#04081954";" cirrus ";"";""
"n#04084808";" barba barbitium ";"";""
"n#04086690";" crusta ";"";""
"n#04089143";" adeps arbilla arvina omentum pinguedo unguen ";"";""
"n#04089833";" os ";"";""
"n#04091098";" astragalus ";"";""
"n#04096808";" phalanx ";"";""
"n#04099962";" dens ";"";""
"n#04102305";" circuitio circulus circus curriculum orbita ";"";""
"n#04102587";" medulla ";"";""
"n#04104335";" cartilago ";"";""
"n#04105406";" musculus ";"";""
"n#04110079";" copula ";"";""
"n#04110255";" nervus ";"";""
"n#04111451";" organum ";"";""
"n#04112790";" fibra viscus ";"";""
"n#04114572";" lingua ";"";""
"n#04115147";" bucca os osculum ";"";""
"n#04115581";" bucca os osculum ";"";""
"n#04116121";" antrum bucca cavatio cavatura cavea cavositas cavus lacuna ";"";""
"n#04117316";" gingiva ";"";""
"n#04118055";" labellum labia labium labrum ";"";""
"n#04119632";" genuinus ";"";""
"n#04119749";" apex corona ";"";""
"n#04119905";" radix ";"";""
"n#04120387";" ferrumen ";"";""
"n#04121211";" gula palatum ";"";""
"n#04122028";" lumen ocellus oculus ";"";""
"n#04123138";" tunica ";"";""
"n#04123270";" supercilium ";"";""
"n#04123557";" palpebra ";"";""
"n#04127351";" Iris ";"";""
"n#04128684";" labyrinthus ";"";""
"n#04130612";" auricula auris ";"";""
"n#04132049";" malleus ";"";""
"n#04132306";" incus ";"";""
"n#04136987";" lien ";"";""
"n#04137243";" arteria vena ";"";""
"n#04188555";" animus cor pectus robur ";"";""
"n#04191921";" atrium ";"";""
"n#04194181";" alvus stomachus venter ";"";""
"n#04195626";" doga vas ";"";""
"n#04196137";" sucus ";"";""
"n#04196379";" lac ";"";""
"n#04197156";" caedes cruor sanguis ";"";""
"n#04199602";" semen sperma ";"";""
"n#04199815";" sepia ";"";""
"n#04200513";" lacrima ";"";""
"n#04200725";" sudor ";"";""
"n#04201458";" bilis fel ";"";""
"n#04205229";" mucus pituita ";"";""
"n#04205668";" mucus ";"";""
"n#04205800";" desputum saliva sputamen sputum ";"";""
"n#04206730";" pus sanies ";"";""
"n#04210113";" varix ";"";""
"n#04214205";" cutis membrana ";"";""
"n#04244555";" nervus ";"";""
"n#04246119";" hemisphaerium ";"";""
"n#04249425";" cerebellum cerebrum ";"";""
"n#04269872";" vesica ";"";""
"n#04273371";" cisterna lacus ";"";""
"n#04273508";" crumina ";"";""
"n#04273987";" follis scrotum ";"";""
"n#04275292";" alvus bulga gremium uterus venter vulva ";"";""
"n#04278195";" crista landica ";"";""
"n#04278963";" globus pila sphaera testiculus ";"";""
"n#04279799";" cauda caulis columna membrum muto nervus penis rutabulum verpa ";"";""
"n#04280158";" praeputium ";"";""
"n#04281971";" diaphragma ";"";""
"n#04284348";" arteria canna cannula ";"";""
"n#04284604";" arteria ";"";""
"n#04286557";" gula stomachus ";"";""
"n#04286746";" alvus ";"";""
"n#04287454";" pylorus ";"";""
"n#04288210";" coagulare colon ";"";""
"n#04289543";" appendix ";"";""
"n#04289965";" anus podex ";"";""
"n#04290247";" caput culmen ";"";""
"n#04291260";" tonsura ";"";""
"n#04291515";" calva calvaria cerebrum ";"";""
"n#04292200";" occipitium ";"";""
"n#04295972";" maxilla ";"";""
"n#04296371";" cervicula cervix collum faux ";"";""
"n#04296848";" cervix ";"";""
"n#04296952";" faux gula guttur ";"";""
"n#04298485";" ala ascella axilla ";"";""
"n#04298694";" thorax truncus ";"";""
"n#04300182";" armus latus ";"";""
"n#04302029";" pectus ";"";""
"n#04302206";" gremium ";"";""
"n#04302960";" gremium mamilla mamma pectus uber ";"";""
"n#04303171";" corymbus papilla ";"";""
"n#04304039";" abdomen aqualiculus pantex venter ventriculus ";"";""
"n#04304395";" coxa coxendix ";"";""
"n#04304542";" coxa ";"";""
"n#04304665";" umbilicus ";"";""
"n#04304826";" abdomen alvus pantex uterus venter ventriculus ";"";""
"n#04306040";" dorsum spina tergum tergus ";"";""
"n#04306560";" culus natis sedes ";"";""
"n#04306912";" clunis ";"";""
"n#04307034";" extremitas membrum ";"";""
"n#04307370";" membrum ";"";""
"n#04307856";" crus ";"";""
"n#04308509";" crus ";"";""
"n#04308673";" ferula ";"";""
"n#04309035";" femur ";"";""
"n#04309381";" gremium ";"";""
"n#04309988";" pes planta ";"";""
"n#04310435";" bracchium calamus lacertus ";"";""
"n#04310956";" cubitus ulna ";"";""
"n#04311223";" manus palma ";"";""
"n#04311659";" pugnus ";"";""
"n#04312839";" extremitas ";"";""
"n#04313119";" pollex ";"";""
"n#04319321";" genu poples ";"";""
"n#04320709";" arcuatura arcus cortina fornicatio fornix ";"";""
"n#04321299";" planta ";"";""
"n#04321501";" digitus ";"";""
"n#04322123";" calcaneum calx ";"";""
"n#04322434";" talus ";"";""
"n#04323722";" cubitus ";"";""
"n#04324786";" unguis ";"";""
"n#04325500";" corsa ";"";""
"n#04327140";" reduvia ";"";""
"n#04330266";" spina ";"";""
"n#04330792";" atlas ";"";""
"n#04334370";" cubitus ";"";""
"n#04334976";" crus tibia ";"";""
"n#04335626";" articulus artus coagmentatio commissura compages vertebra ";"";""
"n#04336372";" coxa coxendix ";"";""
"n#04338020";" inguen ";"";""
"n#04338406";" naris nasus ";"";""
"n#04339764";" mentum ";"";""
"n#04340595";" facies os vultus ";"";""
"n#04341992";" frons ";"";""
"n#04342426";" maxilla ";"";""
"n#04342590";" tuber verruca ";"";""
"n#04345975";" animus cerebellum cerebrum cor mens pectus ";"";""
"n#04348269";" lumen ocellus oculus ";"";""
"n#04348442";" prudentia sapientia sensus ";"";""
"n#04349454";" cautela cautio circumspectio circumspicientia cultus cura diligentia ";"";""
"n#04349777";" arbitratus capacitas captus facultas potentia potestas regnum virtus vis ";"";""
"n#04350566";" sapientia ";"";""
"n#04350992";" intellegentia ";"";""
"n#04351370";" animus cor intellegentia mens pectus ";"";""
"n#04352031";" lepos urbanitas ";"";""
"n#04352214";" celeritas ";"";""
"n#04352743";" acies acumen asperitas sagacitas subtilitas ";"";""
"n#04353158";" astutia sollertia ";"";""
"n#04353291";" astus astutia calliditas dolus versutia ";"";""
"n#04353391";" astutia calliditas sagacitas ";"";""
"n#04353633";" acumen ";"";""
"n#04353829";" ars artificium astus astutia calliditas dolositas dolus fabrica versutia ";"";""
"n#04354376";" capacitas captus mensura ";"";""
"n#04354522";" captus ";"";""
"n#04355068";" acies aspectus conspectio conspectus prospectus species visitatio visus ";"";""
"n#04355268";" artificium dos ingenium talentum ";"";""
"n#04355649";" genius ";"";""
"n#04356143";" fecunditas fertilitas ubertas ";"";""
"n#04356524";" imaginatio phantasia ";"";""
"n#04356866";" somnium ";"";""
"n#04358717";" novitas ";"";""
"n#04359865";" ars artificium facultas ";"";""
"n#04360292";" ars artificium dexteritas facultas peritia sollertia ";"";""
"n#04360761";" ars artificium fabrica ";"";""
"n#04360982";" equitatio equitatus ";"";""
"n#04361152";" ars artificium fabrica ";"";""
"n#04363387";" arbitrium censura frenum magisterium regnum ";"";""
"n#04363549";" facilitas ";"";""
"n#04365547";" oeconomia ";"";""
"n#04366309";" insulsitas stoliditas stultitia stupor ";"";""
"n#04367590";" alogia deliratio ";"";""
"n#04370050";" attentio cura observatio ";"";""
"n#04370255";" adfatus eloquium locutio loquella oratio os parabola sermo ";"";""
"n#04370761";" commemoratio memoria memoriola ";"";""
"n#04370938";" argumentum causa cor intellectus sanitas ";"";""
"n#04371175";" intellectus sensus ";"";""
"n#04371730";" arbitrium libido voluntas ";"";""
"n#04372027";" sensibilitas ";"";""
"n#04373072";" acies aspectus conspectio conspectus insomnium prospectus somnium species visio visitatio visum visus ";"";""
"n#04374489";" auricula auris ";"";""
"n#04374716";" gustatus palatum sapor ";"";""
"n#04376254";" ars artificium genus ratio ";"";""
"n#04377619";" constitutio systema ";"";""
"n#04378256";" disciplina modestia obsequium ";"";""
"n#04379355";" logicum ";"";""
"n#04381279";" fama traditio ";"";""
"n#04382516";" adsuetudo consuetudo institutum mos ";"";""
"n#04383528";" alacritas ";"";""
"n#04384026";" caelum mundus ";"";""
"n#04384343";" res ";"";""
"n#04385766";" oblivio oblivium ";"";""
"n#04386097";" oblivio oblivium ";"";""
"n#04386287";" oblivio oblivium ";"";""
"n#04388620";" intellectus sensus ";"";""
"n#04390854";" duritia immobilitas ";"";""
"n#04392426";" commodum fenus usura ";"";""
"n#04392619";" curiositas ";"";""
"n#04392842";" confusio tumultus ";"";""
"n#04394091";" aenigma griphus mysterium problema ";"";""
"n#04394411";" complexio ";"";""
"n#04395690";" impedimentum mora obstantia ";"";""
"n#04396152";" adversum mora obex obstaculum obstantia offendiculum ";"";""
"n#04396568";" claustrum ";"";""
"n#04398446";" appulsus momentum ";"";""
"n#04399253";" adiumentum adminiculum firmamentum fulcimen fulmentum ";"";""
"n#04400452";" cibus esca hamus ";"";""
"n#04401513";" successor ";"";""
"n#04401836";" confidentia fides fiducia ";"";""
"n#04402162";" certitudo ";"";""
"n#04402548";" ambago aporia dubietas dubitatio dubium error ";"";""
"n#04402984";" diffidentia ";"";""
"n#04403103";" incredulitas ";"";""
"n#04403483";" cunctamen cunctatio dubietas dubitatio haesitatio ";"";""
"n#04405653";" attentio cura observatio ";"";""
"n#04406313";" diligentia ";"";""
"n#04407291";" animus mens ";"";""
"n#04407475";" instantia intentio ";"";""
"n#04409604";" exceptio ";"";""
"n#04410319";" comprehensio conspectus ";"";""
"n#04410669";" constantia ";"";""
"n#04412315";" animadversio observatio ";"";""
"n#04412804";" contrarietas ";"";""
"n#04414709";" aura odor ";"";""
"n#04415043";" odor ";"";""
"n#04415246";" fragrantia odor odoramen odoramentum ";"";""
"n#04415381";" incensum thymiama ";"";""
"n#04415512";" aura foetor ";"";""
"n#04416226";" sapor ";"";""
"n#04416663";" dulcedo dulcitudo mel suavitas ";"";""
"n#04416794";" acerbitas acor ";"";""
"n#04417244";" acritudo amaritudo ";"";""
"n#04417426";" salsugo ";"";""
"n#04417946";" cantio carmen musica ";"";""
"n#04418982";" clamor dissonantia fragor sonitus sonus ";"";""
"n#04421414";" prurigo pruritus scabies ";"";""
"n#04422689";" aestus ardor caldor calor fervor incendium vapor ";"";""
"n#04422784";" algor algus frigor frigus hiemps ";"";""
"n#04424071";" deformatio ";"";""
"n#04424486";" cratis ";"";""
"n#04425786";" partitio ";"";""
"n#04426384";" censura ";"";""
"n#04426783";" insectatio reprehensio ";"";""
"n#04427252";" attributio ";"";""
"n#04428566";" aestimatio aestimatus ";"";""
"n#04434776";" claritudo distinctio titulus ";"";""
"n#04435866";" sapor ";"";""
"n#04440488";" cultus disciplina eruditio ";"";""
"n#04441381";" diatriba ludus schola ";"";""
"n#04441868";" consuetudo experientia experimentum peritia usus ";"";""
"n#04444701";" commemoratio memoria recordatio ";"";""
"n#04444887";" animus cor mens pectus ";"";""
"n#04445171";" agnitio agnitus cognitio ";"";""
"n#04447241";" enarratio interpretamentum interpretatio ";"";""
"n#04450010";" evocatio ";"";""
"n#04450363";" consectatio ";"";""
"n#04450733";" cogitamen cogitamentum cogitatio cogitatus enthymema ";"";""
"n#04451507";" ratiocinatio ";"";""
"n#04453620";" anticipatio ";"";""
"n#04453898";" oraculum praedicatio praesagium prophetia vaticinatio vaticinium ";"";""
"n#04454423";" praefiguratio ";"";""
"n#04455044";" astrologia mathematica mathesis ";"";""
"n#04455499";" syllogismus ";"";""
"n#04456182";" aequabilitas analogia corrationalitas proportio ";"";""
"n#04456898";" corollarium ";"";""
"n#04458084";" consultum destinatio ";"";""
"n#04459519";" contemplatio respectus ";"";""
"n#04459998";" cogitatio considerantia contuitus meditatio ";"";""
"n#04461993";" consultum destinatio ";"";""
"n#04462889";" dilectus optio selectio ";"";""
"n#04463475";" alternatio dilectus optio ";"";""
"n#04464063";" libido optatio voluntas votum ";"";""
"n#04464225";" genus modus via ";"";""
"n#04465274";" enodatio explanatio explicatio ";"";""
"n#04465690";" basis fundamentum fundus radix substructio ";"";""
"n#04465927";" clavicula ";"";""
"n#04466733";" comparatio compectum competitio compositio concordatio condicio condictum consensio consensus consonantia conspiratus convenientia conventio conventum conventus decisio depectio foedus pactio pactum ";"";""
